feature,importance
DRFP_684,0.0007430297452616378
DRFP_1138,0.0007403604451780908
DRFP_540,0.000736562105435242
DRFP_461,0.0007328385678165889
DRFP_395,0.0007229382507010189
DRFP_605,0.000718607264896501
DRFP_1287,0.0007148130897006911
DRFP_662,0.0007120729588863792
DRFP_227,0.0007099164710228029
DRFP_1798,0.0007055035781923663
DRFP_248,0.0007018399405276443
DRFP_726,0.000701595418353824
DRFP_519,0.0006936562607619118
DRFP_1899,0.0006931032154414498
DRFP_1468,0.0006921932153460319
DRFP_666,0.0006919291162263678
DRFP_441,0.0006881822782773098
DRFP_1280,0.0006856337027458334
DRFP_381,0.0006835309765800473
DRFP_1363,0.0006826426509126162
DRFP_16,0.0006821466592835522
DRFP_1966,0.0006820127970452032
DRFP_1981,0.0006803061376278666
DRFP_76,0.0006801762158896469
DRFP_1846,0.0006755060246244674
DRFP_1655,0.0006667050030249344
DRFP_278,0.0006641981090905548
DRFP_644,0.0006600142692546898
DRFP_1762,0.0006593712091518555
DRFP_524,0.0006575807715246889
DRFP_1395,0.0006546391146164523
DRFP_1391,0.0006540521558455153
DRFP_1534,0.0006539111441868772
DRFP_1008,0.0006536613309977894
DRFP_1571,0.0006500635921409215
DRFP_886,0.0006496469607704289
Desc_NumSaturatedCarbocycles,0.0006493833015325475
DRFP_1672,0.0006489409372836721
DRFP_79,0.0006480277970256199
DRFP_1059,0.0006466700661837542
DRFP_1921,0.0006453590065939431
DRFP_1135,0.000639716318331453
DRFP_1898,0.0006394038800222209
DRFP_1600,0.0006388552253634877
DRFP_1494,0.000637674429809646
DRFP_1631,0.0006351043034843646
DRFP_402,0.0006319653040476627
DRFP_440,0.0006317281808238639
DRFP_222,0.0006255208984692943
DRFP_1510,0.0006230575002762542
DRFP_410,0.0006212091081375855
DRFP_1153,0.0006205978606064428
DRFP_1128,0.0006198687181800395
DRFP_1782,0.0006146929138231937
DRFP_100,0.0006102752299012279
DRFP_343,0.0006099343348117251
DRFP_1952,0.0006098535350011053
DRFP_943,0.0006096131396791723
Desc_NumSaturatedRings,0.0006091838784605431
DRFP_482,0.0006091118489074876
DRFP_282,0.0006078013719904914
DRFP_465,0.0006048418522482664
DRFP_1458,0.0006005721468585774
DRFP_1986,0.0005993972029167832
DRFP_973,0.0005988211158467723
DRFP_1973,0.0005951144360586007
DRFP_1763,0.0005923709498649584
DRFP_881,0.0005908240059334787
DRFP_518,0.0005901477195456722
DRFP_1026,0.0005893641469099995
DRFP_1342,0.0005887190729712336
DRFP_562,0.0005882709147227829
DRFP_1097,0.0005881660829179292
DRFP_1173,0.0005826382412084072
DRFP_585,0.0005821369762022785
DRFP_1505,0.0005818856378200601
DRFP_1586,0.0005810690916312784
DRFP_1968,0.0005778344485705616
DRFP_1536,0.0005764503489574226
DRFP_541,0.000573742396616183
Desc_NumSaturatedHeterocycles,0.0005703863859023004
DRFP_1616,0.0005693748006427018
DRFP_370,0.0005693589337065908
DRFP_1582,0.0005686675125155373
DRFP_134,0.0005667801668516768
DRFP_1101,0.0005658145322493824
DRFP_378,0.000562222966805445
DRFP_630,0.0005613970615178994
DRFP_547,0.0005600574163215963
DRFP_1967,0.0005589934051321414
DRFP_1699,0.0005562774640328473
DRFP_1580,0.0005540114176380488
Desc_IsTetrasubstituted,0.0005531151057732786
DRFP_1461,0.0005525311387874224
DRFP_366,0.0005503845645183627
DRFP_991,0.0005497100198614366
Desc_NumHDonors,0.0005476918354644912
DRFP_251,0.0005458964771425741
DRFP_1069,0.0005417376685760346
DRFP_893,0.0005408287496318072
DRFP_1348,0.0005368019422779447
DRFP_1401,0.0005366024547034974
DRFP_1883,0.0005366011835207414
DRFP_493,0.0005354378561742549
DRFP_2015,0.0005324995780320061
DRFP_470,0.0005318032892813424
DRFP_1853,0.0005298710949135804
DRFP_769,0.0005272956743073491
DRFP_1941,0.0005235608867087078
DRFP_279,0.0005225266314305738
DRFP_694,0.0005195920149604106
DRFP_658,0.0005190143947532741
DRFP_1605,0.00051861865147619
DRFP_612,0.0005157329150480747
DRFP_576,0.0005156945095598739
DRFP_139,0.00051391208385568
DRFP_232,0.0005112316547056681
DRFP_1962,0.0005084727981938767
DRFP_620,0.000505847370799901
DRFP_1121,0.0005048183617692309
DRFP_575,0.000501846507323777
DRFP_30,0.0004998140504929559
DRFP_1263,0.0004993039679507824
DRFP_1632,0.000496594030560693
DRFP_1550,0.0004945447674426795
DRFP_1940,0.0004939571585375178
DRFP_944,0.0004927633955511165
DRFP_642,0.0004915236718877027
DRFP_1601,0.0004915083288057315
DRFP_1356,0.0004908743506809706
DRFP_1626,0.0004896533326300769
DRFP_1518,0.00048620304564824483
DRFP_220,0.0004834086877634991
DRFP_116,0.00048260236200220214
DRFP_586,0.0004800683658327695
DRFP_1154,0.00047858148652553937
DRFP_344,0.00047404677996404484
DRFP_1341,0.00046649313066987873
DRFP_1336,0.0004648248658616568
DRFP_1333,0.00046283316959620276
DRFP_1627,0.00046270915635953107
DRFP_373,0.0004620465646264662
DRFP_1012,0.00045088446591686924
DRFP_1552,0.000449693722503308
DRFP_729,0.00044932871892600453
DRFP_1098,0.0004478913537819024
DRFP_1372,0.00044761735730041276
DRFP_638,0.00044718343680023214
DRFP_969,0.00044664347808676634
DRFP_123,0.0004462188163922591
DRFP_2042,0.00044455297976219344
DRFP_1758,0.0004438777214721402
DRFP_2024,0.00043976326321258104
DRFP_1234,0.00043399850592023767
DRFP_1596,0.0004316274575702013
DRFP_98,0.00043115153960897513
DRFP_1983,0.00042960509169859425
DRFP_2031,0.0004285380538730052
DRFP_1828,0.00042852202869999483
DRFP_2014,0.00042707405204940976
DRFP_1512,0.00042707267314829787
DRFP_1445,0.0004265934651024528
DRFP_276,0.0004263675544063865
DRFP_1619,0.0004242816081055853
DRFP_476,0.00042399996199720086
DRFP_1739,0.0004238320712598212
DRFP_1906,0.00042292968669906865
DRFP_1378,0.0004207727517397836
DRFP_1392,0.00041553342937404396
DRFP_651,0.00041461302669913914
DRFP_1047,0.00041301700938383047
DRFP_765,0.00041232563311202847
DRFP_878,0.00041097729470407975
DRFP_2044,0.00041096395815631436
DRFP_838,0.00040970486171785966
DRFP_1729,0.00040825957335755816
DRFP_877,0.00040815276356704515
DRFP_162,0.0004053103619535043
DRFP_1677,0.000404650872670482
DRFP_1721,0.00040336371444676006
DRFP_1440,0.0004030640606600261
DRFP_1861,0.0004003995047925943
DRFP_827,0.00039951089440217624
DRFP_583,0.0003988997346925775
DRFP_2029,0.0003967700663244157
DRFP_2022,0.0003963594610117917
DRFP_1076,0.0003959571859129649
DRFP_747,0.00039510499986766687
DRFP_854,0.0003947957394835781
DRFP_1222,0.00039406120251646434
DRFP_371,0.00039309774746550265
DRFP_592,0.0003921908867632601
DRFP_1443,0.000392056242798903
DRFP_455,0.00038989264714031163
DRFP_2023,0.0003895610932101953
DRFP_1710,0.00038825018417618296
DRFP_2011,0.0003879562106866142
DRFP_1836,0.0003870436479660329
DRFP_572,0.00038578130004474873
DRFP_1347,0.00038545770883272376
DRFP_1541,0.0003839201816265882
DRFP_901,0.00038237599566384235
DRFP_2032,0.00038035999708123017
DRFP_1928,0.0003785170227838465
DRFP_753,0.00037851196020505343
DRFP_1570,0.00037847140108888684
DRFP_932,0.00037728551139439
DRFP_1015,0.00037617628464199664
DRFP_1028,0.00037547951658157283
DRFP_749,0.00037505087096478194
DRFP_882,0.000374823479523973
DRFP_354,0.0003737348317701823
DRFP_1367,0.0003731624300513624
DRFP_1373,0.00037213469221006974
DRFP_625,0.0003720735091541802
DRFP_844,0.00037087191443266836
DRFP_1418,0.0003706666646318703
DRFP_1316,0.0003688389286391156
DRFP_469,0.0003686170172478436
DRFP_302,0.0003655296411715156
DRFP_560,0.000364353817510369
DRFP_1086,0.0003630066499862471
DRFP_872,0.0003618721950979683
DRFP_652,0.00035829904918461365
DRFP_1520,0.0003576059751784252
DRFP_1598,0.0003551349346200103
DRFP_807,0.00035417623314542125
DRFP_994,0.0003533908958080309
DRFP_1205,0.00035298303458455095
DRFP_848,0.00035276545529238854
DRFP_268,0.0003513065904561596
DRFP_502,0.0003508207843058674
DRFP_2016,0.00034959089763173586
DRFP_1299,0.00034837922313098955
DRFP_768,0.0003483205869560136
DRFP_776,0.0003466047818494424
DRFP_1502,0.00034394251364522734
DRFP_316,0.00034365684663732846
DRFP_536,0.00034342151976714496
DRFP_887,0.000343212725680623
DRFP_17,0.00034290764220322657
DRFP_244,0.0003417993017720104
DRFP_431,0.0003408107315315086
DRFP_1409,0.0003404790479778942
DRFP_2001,0.0003381474670549829
DRFP_1116,0.00033432519154184576
DRFP_1400,0.00033431823299060105
DRFP_793,0.00033278514086688125
DRFP_1564,0.00033269376203761
DRFP_406,0.0003307687058976565
DRFP_937,0.00033035997688748053
DRFP_1199,0.000325061387802811
DRFP_1236,0.00032428034310811064
DRFP_650,0.00032373710502589726
DRFP_314,0.0003230561077750827
DRFP_1100,0.0003214856222312512
DRFP_187,0.0003208717561397161
DRFP_1141,0.00032033002615323986
DRFP_1636,0.00032003146731116527
DRFP_175,0.0003182498082800148
DRFP_293,0.00031820993705464684
DRFP_1879,0.0003175494489886578
DRFP_1002,0.00031747007388431727
DRFP_1686,0.00031712476380023455
DRFP_387,0.0003145656955887499
DRFP_230,0.00031445646818945857
DRFP_727,0.0003141426440576405
DRFP_1607,0.00031255195162000176
DRFP_171,0.00031200903763010246
DRFP_84,0.00031193638191531514
DRFP_1369,0.00031075810005182783
DRFP_1993,0.00030953204465254864
DRFP_1127,0.00030770861891869057
DRFP_788,0.0003041743250249009
DRFP_357,0.0003039173480949007
DRFP_814,0.00030388350362143483
DRFP_368,0.0003038232829722547
DRFP_741,0.00030364251861084114
DRFP_801,0.0003035912227902833
DRFP_578,0.0003035611271790083
DRFP_580,0.0003033529231450612
DRFP_1996,0.0003031600233943532
DRFP_362,0.0003018679248107059
DRFP_135,0.0003016007596679216
DRFP_25,0.00030122083456952356
DRFP_158,0.0003002602890117823
DRFP_1561,0.00030015804688737156
DRFP_315,0.00029872092651988153
DRFP_174,0.00029543354821187965
DRFP_566,0.0002950498796687547
DRFP_1950,0.0002939934002493974
DRFP_396,0.0002938054479569195
DRFP_270,0.00029233381632734907
DRFP_181,0.000291876362603474
DRFP_296,0.00029183574074495995
DRFP_584,0.0002911309789545289
DRFP_1716,0.0002911019119280807
DRFP_1591,0.0002902388670157877
DRFP_995,0.0002888506813069708
DRFP_936,0.00028882061700965264
DRFP_967,0.00028850162024745597
DRFP_1009,0.00028839894915065937
DRFP_908,0.0002860096598569992
DRFP_290,0.00028559193312776144
DRFP_131,0.00028481948776560293
DRFP_361,0.0002845366064249449
DRFP_204,0.0002835930788243699
DRFP_610,0.00028351825880806853
DRFP_1639,0.00028222277902378206
DRFP_405,0.00028210499892980084
DRFP_913,0.00028130644426668306
DRFP_720,0.000280691264227761
DRFP_898,0.00028042072059681705
DRFP_665,0.00028002287525768637
DRFP_1997,0.0002788188006547788
DRFP_332,0.00027871509713952187
DRFP_947,0.00027854863440259935
DRFP_200,0.00027836136764620387
DRFP_613,0.000278288703768637
DRFP_285,0.0002779865391644057
DRFP_1787,0.00027570062519806046
DRFP_1467,0.0002756111789874465
DRFP_903,0.00027546565465815816
DRFP_1167,0.00027496599285782705
DRFP_804,0.00027420897837927453
DRFP_1870,0.00027371105567410757
DRFP_984,0.0002732879292529403
DRFP_1189,0.0002729609889175248
DRFP_818,0.0002722631756203889
DRFP_67,0.00027224329973856847
DRFP_705,0.00027218358905654
DRFP_1157,0.0002720311635888129
DRFP_1265,0.0002717800584205754
DRFP_359,0.00027083477076561427
DRFP_37,0.0002700041831975676
DRFP_339,0.00026987216575452485
DRFP_96,0.00026982438199470735
DRFP_394,0.0002696111206948683
DRFP_1553,0.0002693636228005738
DRFP_294,0.00026887011285530447
DRFP_815,0.0002685083411123125
DRFP_790,0.0002675314716409741
DRFP_1489,0.0002673345891513422
DRFP_577,0.0002663707421914505
DRFP_1254,0.00026632922770199944
DRFP_121,0.00026528439149614476
DRFP_271,0.0002649972202106333
DRFP_1712,0.00026304391417359665
DRFP_342,0.00026286843945975876
DRFP_564,0.0002626565330546597
DRFP_1160,0.0002624646129771864
DRFP_668,0.0002624307208766626
DRFP_993,0.0002606072324353616
DRFP_1085,0.00025898191724950376
DRFP_891,0.0002588435442924909
DRFP_325,0.0002584976738911579
DRFP_554,0.00025846045125409845
DRFP_1217,0.0002560467713448425
DRFP_491,0.0002555436588980475
DRFP_1276,0.0002545474247623477
DRFP_319,0.0002528883844732472
DRFP_833,0.0002527562619213121
DRFP_627,0.0002525052332562044
DRFP_297,0.0002522481995239796
DRFP_1117,0.0002516219721450444
DRFP_1,0.00025139041202436053
DRFP_130,0.00025100636827729117
DRFP_1922,0.0002504893168987523
DRFP_1755,0.0002504863526330854
DRFP_1888,0.00025006569919420655
DRFP_1528,0.0002492438278623946
DRFP_107,0.00024888744806120136
DRFP_1339,0.0002487154768555125
DRFP_1278,0.0002477178657714725
DRFP_1159,0.0002468087537388183
DRFP_929,0.00024677491705655077
DRFP_1375,0.00024615900663814096
DRFP_364,0.00024586877890903585
DRFP_1606,0.0002457117233437588
DRFP_348,0.0002455034094009007
DRFP_2013,0.0002453230624497738
DRFP_1106,0.0002452353512335052
DRFP_383,0.00024409673856283002
DRFP_1719,0.00024353582943553498
DRFP_1595,0.00024337231549905857
DRFP_155,0.00024336279294406824
DRFP_1608,0.00024307713096488514
DRFP_1424,0.0002428493704428684
DRFP_734,0.00024283295139138322
DRFP_299,0.00024213102991375065
DRFP_22,0.0002408030791975258
DRFP_1569,0.00024044405755526806
DRFP_2036,0.00024023855478449963
DRFP_93,0.00023865157915640194
DRFP_983,0.0002379795663799651
DRFP_2039,0.00023524673949309652
DRFP_956,0.00023382804193003114
DRFP_675,0.00023372997893363092
DRFP_1682,0.00023361205704374013
DRFP_894,0.00023259489665703774
DRFP_682,0.00023242537662363075
DRFP_1374,0.00023182803504172801
DRFP_8,0.00023134254259329356
DRFP_1858,0.00023130558620339722
DRFP_11,0.00023089803274525415
DRFP_218,0.0002305586154455269
DRFP_34,0.00022921894145418824
DRFP_148,0.00022916518453637905
Olefin Tetra,0.00022717729716644058
DRFP_546,0.00022687899279855291
DRFP_464,0.00022665214290732094
DRFP_1187,0.00022647925416556137
DRFP_951,0.00022625035259988088
DRFP_1227,0.0002261057542273656
DRFP_1203,0.00022583159713149856
DRFP_1433,0.00022531137042350227
DRFP_499,0.0002252419991326896
DRFP_1735,0.0002249805407243094
DRFP_127,0.000224820857551161
DRFP_1575,0.00022438990023884622
DRFP_14,0.00022427330976740448
DRFP_1826,0.00022290042817827408
DRFP_1352,0.00022257119305171504
DRFP_1535,0.00022247709558031418
DRFP_1105,0.00022242126805476964
DRFP_559,0.000222087039055664
DRFP_1063,0.00022182441585011665
DRFP_119,0.0002190788288124141
DRFP_2028,0.00021844240155337682
DRFP_421,0.00021771653458103768
DRFP_1630,0.00021626303519786062
DRFP_892,0.00021609550742359232
DRFP_1242,0.0002158436786812066
DRFP_108,0.00021466595363255848
DRFP_1221,0.0002146539119897742
DRFP_1676,0.0002136909525881596
DRFP_1487,0.00021292140865104524
DRFP_1195,0.00021261359993821137
DRFP_291,0.00021255648465328748
DRFP_112,0.00021219235957857768
DRFP_1830,0.0002121266114951374
DRFP_539,0.000212076702519595
DRFP_543,0.0002117387469554357
DRFP_1706,0.0002115497566603882
DRFP_1803,0.00021139642805748164
DRFP_1731,0.00021123859440879428
DRFP_61,0.00021091133503675608
DRFP_1679,0.00021009345779666102
DRFP_1666,0.00020927502877241694
DRFP_28,0.00020894437628349606
DRFP_1390,0.00020809348802517096
DRFP_1325,0.0002074368756480729
DRFP_1977,0.00020734174174121502
DRFP_2041,0.000207172939444049
DRFP_1991,0.0002068757549221624
DRFP_19,0.00020653713199305046
DRFP_1140,0.00020633731439710832
DRFP_1286,0.00020597935213363607
DRFP_1431,0.00020573873637715182
DRFP_1539,0.0002043021771853778
DRFP_1911,0.00020406163029243457
DRFP_1209,0.00020399223779880054
DRFP_47,0.0002034962622029868
DRFP_333,0.0002031611266437806
DRFP_1211,0.00020185490742705408
DRFP_62,0.00020075694157187658
DRFP_1831,0.00020050590152804088
DRFP_1122,0.00020049637816604133
DRFP_672,0.00019973848411036774
DRFP_1213,0.00019944626551113165
DRFP_713,0.00019942243046194348
DRFP_1144,0.00019937338828403137
DRFP_619,0.00019914190082835352
DRFP_183,0.0001984947654203032
DRFP_409,0.00019780543678933504
DRFP_1444,0.00019745906547247839
DRFP_1062,0.00019549930532714876
DRFP_1624,0.00019545085711960948
DRFP_553,0.00019528805254180563
DRFP_1689,0.0001949721378868984
DRFP_1581,0.00019475042109416766
DRFP_1016,0.00019442873787265638
DRFP_65,0.0001938722570723995
DRFP_349,0.00019351441397840824
DRFP_1288,0.0001934302750101951
DRFP_1022,0.00019223348243707799
DRFP_1149,0.00019177541673570474
DRFP_902,0.00019165562526531673
DRFP_812,0.00019133611550723207
DRFP_835,0.0001906380566318207
DRFP_1453,0.00018967883460980123
DRFP_962,0.00018933549392985985
DRFP_1112,0.0001892927674754488
DRFP_1930,0.0001890156499684989
DRFP_401,0.0001870964842174833
DRFP_811,0.00018707480467039162
DRFP_321,0.00018653669562760815
DRFP_1801,0.0001860174453142542
DRFP_1668,0.00018564881800634876
DRFP_979,0.0001845590755900129
DRFP_306,0.00018445027195393163
DRFP_1147,0.00018386520828552057
DRFP_15,0.00018385914046369027
DRFP_571,0.00018312262311647086
DRFP_1191,0.00018168660230900266
DRFP_565,0.00018165548470489321
DRFP_1405,0.00018160327956614206
DRFP_957,0.00018156009100632324
DRFP_1786,0.00018133698842775863
DRFP_1604,0.0001813035612419423
DRFP_1674,0.00018092752994357413
DRFP_1793,0.00017927619478383692
DRFP_1878,0.00017917125717530614
DRFP_1943,0.0001791045703808155
DRFP_38,0.00017877571098079816
DRFP_1081,0.00017871454422884635
DRFP_1251,0.00017833406495280278
DRFP_1633,0.00017751037739346432
DRFP_1432,0.00017675652480167618
DRFP_166,0.00017651336334587728
DRFP_1368,0.0001755587257696107
DRFP_408,0.00017505561729876044
DRFP_1778,0.00017458432798573266
DRFP_1267,0.00017453194837233887
